---- dump tabulek a views
SELECT 
    c.TABLE_NAME,
    c.ORDINAL_POSITION                                AS poz,
    c.COLUMN_NAME,
    c.DATA_TYPE,
    c.CHARACTER_MAXIMUM_LENGTH                        AS delka,
    c.NUMERIC_PRECISION                               AS presnost,
    c.NUMERIC_SCALE                                   AS meritko,
    c.IS_NULLABLE                                     AS nullable,
    CASE WHEN pk.COLUMN_NAME IS NOT NULL THEN 'PK' ELSE '' END AS klic
FROM INFORMATION_SCHEMA.COLUMNS c
INNER JOIN INFORMATION_SCHEMA.TABLES t
        ON t.TABLE_NAME = c.TABLE_NAME AND t.TABLE_SCHEMA = c.TABLE_SCHEMA
LEFT JOIN (
    SELECT ku.TABLE_NAME, ku.COLUMN_NAME
    FROM INFORMATION_SCHEMA.TABLE_CONSTRAINTS tc
    JOIN INFORMATION_SCHEMA.KEY_COLUMN_USAGE ku
            ON tc.CONSTRAINT_NAME = ku.CONSTRAINT_NAME
           AND tc.TABLE_NAME      = ku.TABLE_NAME
    WHERE tc.CONSTRAINT_TYPE = 'PRIMARY KEY'
) pk ON pk.TABLE_NAME = c.TABLE_NAME AND pk.COLUMN_NAME = c.COLUMN_NAME
WHERE t.TABLE_TYPE = 'BASE TABLE'
ORDER BY c.TABLE_NAME, c.ORDINAL_POSITION;

----

SELECT 
    s.name        AS schema_name,
    v.name        AS view_name,
    m.definition  AS create_script
FROM sys.views v
JOIN sys.schemas s ON s.schema_id = v.schema_id
JOIN sys.sql_modules m ON m.object_id = v.object_id
ORDER BY s.name, v.name;

-----
TABLE_NAME	poz	COLUMN_NAME	DATA_TYPE	delka	presnost	meritko	nullable	klic
ZAMpDet	14	DatCreate	datetime	NULL	NULL	NULL	YES	
ZAMpDet	15	DatSave	datetime	NULL	NULL	NULL	YES	
ZAMpDov	1	ID	int	NULL	10	0	NO	PK
ZAMpDov	2	RefAg	int	NULL	10	0	YES	
ZAMpDov	3	DatZac	datetime	NULL	NULL	NULL	YES	
ZAMpDov	4	DatKon	datetime	NULL	NULL	NULL	YES	
ZAMpDov	5	DnyPrac	int	NULL	10	0	YES	
ZAMpDov	6	DnyKal	int	NULL	10	0	YES	
ZAMpDov	7	Dnu	real	NULL	24	NULL	YES	
ZAMpDov	8	RelDrDov	int	NULL	10	0	YES	
ZAMpDov	9	Diagnoza	varchar	18	NULL	NULL	YES	
ZAMpDov	10	VypMMRR	datetime	NULL	NULL	NULL	YES	
ZAMpDov	11	ZacPrac	real	NULL	24	NULL	YES	
ZAMpDov	12	RelZacJ	int	NULL	10	0	YES	
ZAMpDov	13	KonPrac	real	NULL	24	NULL	YES	
ZAMpDov	14	RelKonJ	int	NULL	10	0	YES	
ZAMpDov	15	RelNavaz	int	NULL	10	0	YES	
ZAMpDov	16	RefNavaz	int	NULL	10	0	YES	
ZAMpDov	17	Sazba	real	NULL	24	NULL	YES	
ZAMpDov	18	CanHZUPN	bit	NULL	NULL	NULL	NO	
ZAMpDov	19	NadZakLimit	bit	NULL	NULL	NULL	NO	
ZAMpDov	20	RefENeschop	int	NULL	10	0	YES	
ZAMpDov	21	RefEDavky	int	NULL	10	0	YES	
ZAMpDov	22	DatZacRO	datetime	NULL	NULL	NULL	YES	
ZAMpDov	23	DatKonRO	datetime	NULL	NULL	NULL	YES	
ZAMpDov	24	DatPorod	datetime	NULL	NULL	NULL	YES	
ZAMpDovZapoc	1	ID	int	NULL	10	0	NO	PK
ZAMpDovZapoc	2	RefAg	int	NULL	10	0	YES	
ZAMpDovZapoc	3	DatZac	datetime	NULL	NULL	NULL	YES	
ZAMpDovZapoc	4	DatKon	datetime	NULL	NULL	NULL	YES	
ZAMpDovZapoc	5	DnyPrac	int	NULL	10	0	YES	
ZAMpDovZapoc	6	DnyKal	int	NULL	10	0	YES	
ZAMpDovZapoc	7	Dnu	real	NULL	24	NULL	YES	
ZAMpDovZapoc	8	RelDrDov	int	NULL	10	0	YES	
ZAMpDovZapoc	9	Diagnoza	varchar	18	NULL	NULL	YES	
ZAMpDovZapoc	10	VypMMRR	datetime	NULL	NULL	NULL	YES	
ZAMpDovZapoc	11	ZacPrac	real	NULL	24	NULL	YES	
ZAMpDovZapoc	12	RelZacJ	int	NULL	10	0	YES	
ZAMpDovZapoc	13	KonPrac	real	NULL	24	NULL	YES	
ZAMpDovZapoc	14	RelKonJ	int	NULL	10	0	YES	
ZAMpDovZapoc	15	RelNavaz	int	NULL	10	0	YES	
ZAMpDovZapoc	16	RefNavaz	int	NULL	10	0	YES	
ZAMpDovZapoc	17	Sazba	real	NULL	24	NULL	YES	
ZAMpDovZapoc	18	CanHZUPN	bit	NULL	NULL	NULL	NO	
ZAMpDovZapoc	19	NadZakLimit	bit	NULL	NULL	NULL	NO	
ZAMpDovZapoc	20	RefENeschop	int	NULL	10	0	YES	
ZAMpDovZapoc	21	RefEDavky	int	NULL	10	0	YES	
ZAMpDovZapoc	22	DatZacRO	datetime	NULL	NULL	NULL	YES	
ZAMpDovZapoc	23	DatKonRO	datetime	NULL	NULL	NULL	YES	
ZAMpDovZapoc	24	DatPorod	datetime	NULL	NULL	NULL	YES	
ZAMpPrideleni	1	ID	int	NULL	10	0	NO	PK
ZAMpPrideleni	2	RefAg	int	NULL	10	0	YES	
ZAMpPrideleni	3	DatOd	datetime	NULL	NULL	NULL	YES	
ZAMpPrideleni	4	DatDo	datetime	NULL	NULL	NULL	YES	
ZAMpPrideleni	5	VykonPrace	bit	NULL	NULL	NULL	NO	
ZAMpPrideleni	6	ICO	varchar	15	NULL	NULL	YES	
ZAMpPrideleni	7	RodCisl	varchar	11	NULL	NULL	YES	
ZAMpPrideleni	8	Stat	varchar	20	NULL	NULL	YES	
ZAMpPrideleni	9	RegCislo	varchar	8	NULL	NULL	YES	
ZAMpPrideleni	10	Nazev	varchar	100	NULL	NULL	YES	
ZAMpPrideleni	11	Ucetni	varchar	2	NULL	NULL	YES	
ZAMpPrideleni	12	Creator	varchar	2	NULL	NULL	YES	
ZAMpPrideleni	13	DatCreate	datetime	NULL	NULL	NULL	YES	
ZAMpPrideleni	14	DatSave	datetime	NULL	NULL	NULL	YES	
ZAMpSra	1	ID	int	NULL	10	0	NO	PK
ZAMpSra	2	RefAg	int	NULL	10	0	YES	
ZAMpSra	3	DatOd	datetime	NULL	NULL	NULL	YES	
ZAMpSra	4	DatDo	datetime	NULL	NULL	NULL	YES	
ZAMpSra	5	SText	varchar	32	NULL	NULL	YES	
ZAMpSra	6	Cela	bit	NULL	NULL	NULL	NO	
ZAMpSra	7	Kc	money	NULL	19	4	YES	
ZAMpSra	8	KcCelkem	money	NULL	19	4	YES	
ZAMpSra	9	KcSraz	money	NULL	19	4	YES	
ZAMpSra	10	Proc	float	NULL	53	NULL	YES	
ZAMpSra	11	Rozhod	varchar	64	NULL	NULL	YES	
ZAMpSra	12	RelDrSra	int	NULL	10	0	YES	
ZAMpSra	13	RelPlat	int	NULL	10	0	YES	
ZAMpSra	14	RelPk	int	NULL	10	0	YES	
ZAMpSra	15	Ucet	varchar	34	NULL	NULL	YES	
ZAMpSra	16	KodBanky	varchar	11	NULL	NULL	YES	
ZAMpSra	17	SpecSym	varchar	20	NULL	NULL	YES	
ZAMpSra	18	KonstSym	varchar	4	NULL	NULL	YES	
ZAMpSra	19	VarSym	varchar	20	NULL	NULL	YES	
ZAMpSra	20	Adresa	varchar	128	NULL	NULL	YES	
ZAMpSra	21	RelFond	int	NULL	10	0	YES	
ZAMpSra	22	RelZivPj	int	NULL	10	0	YES	
ZAMpSra	23	Pozn	varchar	90	NULL	NULL	YES	
ZAMpSra	24	OrderFld	int	NULL	10	0	YES	
ZAMpSra	25	Ucetni	varchar	2	NULL	NULL	YES	
ZAMpSra	26	Creator	varchar	2	NULL	NULL	YES	
ZAMpSra	27	DatCreate	datetime	NULL	NULL	NULL	YES	
ZAMpSra	28	DatSave	datetime	NULL	NULL	NULL	YES	
ZAMucet	1	ID	int	NULL	10	0	NO	PK
ZAMucet	2	RefAg	int	NULL	10	0	YES	
ZAMucet	3	Ucet	varchar	34	NULL	NULL	YES	
ZAMucet	4	KodBanky	varchar	11	NULL	NULL	YES	
ZAMucet	5	IDS	varchar	35	NULL	NULL	YES	
ZAMucet	6	Nazev	varchar	35	NULL	NULL	YES	
ZAMucet	7	TypID	varchar	3	NULL	NULL	YES	
ZAMucet	8	Ulice	varchar	35	NULL	NULL	YES	
ZAMucet	9	CP	varchar	12	NULL	NULL	YES	
ZAMucet	10	Obec	varchar	35	NULL	NULL	YES	
ZAMucet	11	PSC	varchar	11	NULL	NULL	YES	
ZAMucet	12	Stat	varchar	2	NULL	NULL	YES	
ZAMucet	13	Active	bit	NULL	NULL	NULL	NO	
ZAMzivPoj	1	ID	int	NULL	10	0	NO	PK
ZAMzivPoj	2	RefAg	int	NULL	10	0	YES	
ZAMzivPoj	3	DatOd	datetime	NULL	NULL	NULL	YES	
ZAMzivPoj	4	DatDo	datetime	NULL	NULL	NULL	YES	
ZAMzivPoj	5	RelDruh	int	NULL	10	0	YES	
ZAMzivPoj	6	RefPoj	int	NULL	10	0	YES	
ZAMzivPoj	7	KcPoj	money	NULL	19	4	YES	
ZAMzivPoj	8	ProcPF	float	NULL	53	NULL	YES	
ZAMzivPoj	9	KcMaxPF	money	NULL	19	4	YES	
ZAMzivPoj	10	VarSym	varchar	20	NULL	NULL	YES	
ZAMzivPoj	11	SpecSym	varchar	16	NULL	NULL	YES	
ZAMzivPoj	12	PovinnyPrispevek	bit	NULL	NULL	NULL	NO	
ZAMzivPoj	13	BezNaroku	bit	NULL	NULL	NULL	NO	
ZAMzivPoj	14	CisSmlouvy	varchar	10	NULL	NULL	YES	
ZAMzp	1	ID	int	NULL	10	0	NO	
ZAMzp	2	RefAg	int	NULL	10	0	YES	
ZAMzp	3	RelKod	int	NULL	10	0	YES	
ZAMzp	4	RefPoj	int	NULL	10	0	YES	
ZAMzp	5	RefStav	int	NULL	10	0	YES	
ZAMzp	6	DatStav	datetime	NULL	NULL	NULL	YES	
ZAMzp	7	Datum	datetime	NULL	NULL	NULL	YES	
ZAMzp	8	CisPoj	varchar	11	NULL	NULL	YES	
ZAMzp	9	Jmeno	varchar	32	NULL	NULL	YES	
ZAMzp	10	Prijmeni	varchar	32	NULL	NULL	YES	
ZAMzp	11	Titul	varchar	15	NULL	NULL	YES	
ZAMzp	12	Ulice	varchar	64	NULL	NULL	YES	
ZAMzp	13	CP	varchar	10	NULL	NULL	YES	
ZAMzp	14	Obec	varchar	45	NULL	NULL	YES	
ZAMzp	15	PSC	varchar	15	NULL	NULL	YES	
ZAMzp	16	Ucetni	varchar	2	NULL	NULL	YES	
ZAMzp	17	Creator	varchar	2	NULL	NULL	YES	
ZAMzp	18	DatCreate	datetime	NULL	NULL	NULL	YES	
ZAMzp	19	DatSave	datetime	NULL	NULL	NULL	YES	
ZAMzp	20	Pozn	text	2147483647	NULL	NULL	YES	
Zasilky	1	ID	int	NULL	10	0	NO	PK
Zasilky	2	UsrOrder	int	NULL	10	0	YES	
Zasilky	3	Sel	bit	NULL	NULL	NULL	NO	
Zasilky	4	RefDopravci	int	NULL	10	0	YES	
Zasilky	5	Cislo	varchar	32	NULL	NULL	YES	
Zasilky	6	RelCR	int	NULL	10	0	YES	
Zasilky	7	RelStavEz	int	NULL	10	0	YES	
Zasilky	8	Datum	datetime	NULL	NULL	NULL	YES	
Zasilky	9	DatExport	datetime	NULL	NULL	NULL	YES	
Zasilky	10	RefAD	int	NULL	10	0	YES	
Zasilky	11	RefADdod	int	NULL	10	0	YES	
Zasilky	12	Firma	varchar	255	NULL	NULL	YES	
Zasilky	13	Utvar	varchar	32	NULL	NULL	YES	
Zasilky	14	Jmeno	varchar	64	NULL	NULL	YES	
Zasilky	15	Ulice	varchar	64	NULL	NULL	YES	
Zasilky	16	PSC	varchar	15	NULL	NULL	YES	
Zasilky	17	Obec	varchar	45	NULL	NULL	YES	
Zasilky	18	RefZeme	int	NULL	10	0	YES	
Zasilky	19	ICO	varchar	15	NULL	NULL	YES	
Zasilky	20	DIC	varchar	18	NULL	NULL	YES	
Zasilky	21	ICDPH	varchar	18	NULL	NULL	YES	
Zasilky	22	RelTypDIC	int	NULL	10	0	YES	
Zasilky	23	Email	varchar	98	NULL	NULL	YES	
Zasilky	24	Firma2	varchar	255	NULL	NULL	YES	
Zasilky	25	Utvar2	varchar	32	NULL	NULL	YES	
Zasilky	26	Jmeno2	varchar	64	NULL	NULL	YES	
Zasilky	27	Ulice2	varchar	64	NULL	NULL	YES	
Zasilky	28	PSC2	varchar	15	NULL	NULL	YES	
Zasilky	29	Obec2	varchar	45	NULL	NULL	YES	
Zasilky	30	RefZeme2	int	NULL	10	0	YES	
Zasilky	31	Tel2	varchar	40	NULL	NULL	YES	
Zasilky	32	Email2	varchar	98	NULL	NULL	YES	
Zasilky	33	Tel	varchar	40	NULL	NULL	YES	
Zasilky	34	GSM	varchar	24	NULL	NULL	YES	
Zasilky	35	Fax	varchar	24	NULL	NULL	YES	
Zasilky	36	RefCin	int	NULL	10	0	YES	
Zasilky	37	RefStr	int	NULL	10	0	YES	
Zasilky	38	CisloZAK	varchar	12	NULL	NULL	YES	
Zasilky	39	Oznacil	varchar	2	NULL	NULL	YES	
Zasilky	40	Ucetni	varchar	2	NULL	NULL	YES	
Zasilky	41	Creator	varchar	2	NULL	NULL	YES	
Zasilky	42	RelAg	int	NULL	10	0	YES	
Zasilky	43	RelID	int	NULL	10	0	YES	
Zasilky	44	Lock	bit	NULL	NULL	NULL	NO	
Zasilky	45	Lock1	bit	NULL	NULL	NULL	NO	
Zasilky	46	Pozn	text	2147483647	NULL	NULL	YES	
Zasilky	47	DatCreate	datetime	NULL	NULL	NULL	YES	
Zasilky	48	DatSave	datetime	NULL	NULL	NULL	YES	
Zasilky	49	NullCheck_Cislo	int	NULL	10	0	NO	
ZasilkyPol	1	ID	int	NULL	10	0	NO	PK
ZasilkyPol	2	Sel	bit	NULL	NULL	NULL	NO	
ZasilkyPol	3	RefAg	int	NULL	10	0	YES	
ZasilkyPol	4	OrderFld	int	NULL	10	0	YES	
ZasilkyPol	5	Cislo	varchar	32	NULL	NULL	YES	
ZasilkyPol	6	RelStavOz	int	NULL	10	0	YES	
ZasilkyPol	7	StavOz	varchar	200	NULL	NULL	YES	
ZasilkyPol	8	RelTermDoruc	int	NULL	10	0	YES	
ZasilkyPol	9	RelSluzbaNakl	int	NULL	10	0	YES	
ZasilkyPol	10	RelSluzbaVykl	int	NULL	10	0	YES	
ZasilkyPol	11	RelForUhOz	int	NULL	10	0	YES	
ZasilkyPol	12	Druh	varchar	16	NULL	NULL	YES	
ZasilkyPol	13	Sluzby	varchar	80	NULL	NULL	YES	
ZasilkyPol	14	DruhObalu	varchar	16	NULL	NULL	YES	
ZasilkyPol	15	Cena	money	NULL	19	4	YES	
ZasilkyPol	16	Dobirka	money	NULL	19	4	YES	
ZasilkyPol	17	RefCM	int	NULL	10	0	YES	
ZasilkyPol	18	VarSym	varchar	20	NULL	NULL	YES	
ZasilkyPol	19	VarSymPk	varchar	20	NULL	NULL	YES	
ZasilkyPol	20	Hmotnost	float	NULL	53	NULL	YES	
ZasilkyPol	21	RefUcet	int	NULL	10	0	YES	
ZasilkyPol	22	ParovaciIDS	varchar	20	NULL	NULL	YES	
ZasilkyPol	23	Obsah	varchar	80	NULL	NULL	YES	
ZasilkyPol	24	PodavatelID	varchar	10	NULL	NULL	YES	
ZasilkyPol	25	DruhSK	int	NULL	10	0	YES	
ZasilkyPol	26	ZpusobUhrady	int	NULL	10	0	YES	
ZasilkyPol	27	Trida	int	NULL	10	0	YES	
ZasilkyPol	28	Pojisteni	money	NULL	19	4	YES	
ZasilkyPol	29	Postovne	money	NULL	19	4	YES	
ZasilkyPol	30	PocetKusu	int	NULL	10	0	YES	
ZasilkyPol	31	DobaUlozeni	int	NULL	10	0	YES	
ZasilkyPol	32	DruhPPP	int	NULL	10	0	YES	
ZasilkyPol	33	Obal	int	NULL	10	0	YES	
ZasilkyPol	34	ObsahSK	varchar	1	NULL	NULL	YES	
ZasilkyPol	35	JmenoZpet	varchar	64	NULL	NULL	YES	
ZasilkyPol	36	UliceZpet	varchar	64	NULL	NULL	YES	
ZasilkyPol	37	ObecZpet	varchar	45	NULL	NULL	YES	
ZasilkyPol	38	PSCZpet	varchar	15	NULL	NULL	YES	
ZasilkyPol	39	RelTypDoruceni	int	NULL	10	0	YES	
ZasilkyPol	40	PobockaID	varchar	10	NULL	NULL	YES	
ZasilkyPol	41	VydejMistoDop	varchar	32	NULL	NULL	YES	
ZasilkyPol	42	Odesilatel	varchar	64	NULL	NULL	YES	
ZasilkyPol	43	VelikostX	int	NULL	10	0	YES	
ZasilkyPol	44	VelikostY	int	NULL	10	0	YES	
ZasilkyPol	45	VelikostZ	int	NULL	10	0	YES	
ZasilkyPol	46	Objem	float	NULL	53	NULL	YES	
ZasilkyPol	47	Pozn	varchar	255	NULL	NULL	YES	
ZasilkyPol	48	DatCreate	datetime	NULL	NULL	NULL	YES	
ZasilkyPol	49	DatSave	datetime	NULL	NULL	NULL	YES	
ZaucDoklVaz	1	ID	int	NULL	10	0	NO	PK
ZaucDoklVaz	2	RefAg	int	NULL	10	0	YES	
ZaucDoklVaz	3	RelAgIdDokl	int	NULL	10	0	YES	
ZaucDoklVaz	4	RefDoklZauc	int	NULL	10	0	YES	
ZaucDoklVaz	5	RelAgIdZauc	int	NULL	10	0	YES	


-----
dbo	qAgSKzPoh	CREATE VIEW [qAgSKzPoh] AS SELECT  SKzPoh.ID, SKzPoh.UsrOrder,SKzPoh.Sel, SKzPoh.Labels, SKzPoh.RelAg AS RelSKZpAg, SKzPoh.RelID, SKzPoh.RelIDV, SKzPoh.RefSKz, SKzPoh.RefUD, SKzPoh.OrderFld, SKz.RelSkTyp, SKz.RefSkSkup, SKz.RefStruct, SKz.RefSklad, SKz.IDS, SKz.EAN, SKz.Nazev, SKz.Nazev1, SKz.Nazev2, SKz.SText, SKz.MJ, SKzPoh.Zaruka, SKzPoh.RelZaruka, SKzPoh.RelOP, SKzPoh.Datum, SKzPoh.PohPMJ, SKzPoh.PohKc, SKzPoh.KcCelkem AS KcCelkemPoh, SKzPoh.KcOceneni, SKzPoh.VNakup, CAST(IsNull((SKzPoh.PohKc * SKzPoh.PohPMJ), 0) AS money) AS KcCelkemPol, CASE WHEN ((SKzPoh.OrderFld IN (5, 3, 6) OR (SKzPoh.OrderFld IN (0) AND SKzPoh.PohPMJ < 0))) THEN (SKzPoh.PohKc - SKzPoh.VNakup) ELSE (CAST(IsNull(0, 0) AS money)) END AS KcZisk, CAST(IsNull(CASE WHEN ((SKzPoh.OrderFld IN (5, 3, 6))) THEN (SKzPoh.PohKc * SKzPoh.PohPMJ - SKzPoh.KcCelkem) ELSE (CASE WHEN (((SKzPoh.OrderFld IN (0)) AND SKzPoh.PohPMJ < 0)) THEN ((ABS(SKzPoh.PohKc * SKzPoh.PohPMJ) - ABS(SKzPoh.KcCelkem))) ELSE (CAST(IsNull(0, 0) AS money)) END) END, 0) AS money) AS KcCZisk, CAST(CASE WHEN (SKzPoh.VNakup IS NULL OR SKzPoh.VNakup = 0) THEN (0) ELSE (((CASE WHEN ((SKzPoh.OrderFld IN (5, 3, 6) OR (SKzPoh.OrderFld IN (0) AND SKzPoh.PohPMJ < 0))) THEN (SKzPoh.PohKc - SKzPoh.VNakup) ELSE (CAST(IsNull(0, 0) AS money)) END / SKzPoh.VNakup) * 100)) END AS FLOAT) AS ZiskVNC, CAST(CASE WHEN (SKzPoh.PohKc IS NULL OR SKzPoh.PohKc = 0) THEN (0) ELSE (((CASE WHEN ((SKzPoh.OrderFld IN (5, 3, 6) OR (SKzPoh.OrderFld IN (0) AND SKzPoh.PohPMJ < 0))) THEN (SKzPoh.PohKc - SKzPoh.VNakup) ELSE (CAST(IsNull(0, 0) AS money)) END / SKzPoh.PohKc) * 100)) END AS FLOAT) AS ZiskPohKc, SKzPoh.StavZ, SKzPoh.SkUMD, SKzPoh.SkUD, SKzPoh.Cislo, SKzPoh.RefAD, SKzPoh.RefADdod, SKzPoh.Firma, SKzPoh.Jmeno, SKzPoh.ICO, SKzPoh.Obec, SKzPoh.RefZeme, SKzPoh.Firma2, SKzPoh.Jmeno2, SKzPoh.Obec2, SKzPoh.RefZeme2, SKzPoh.RefStr, SKzPoh.RefCin, SKzPoh.CisloZAK, SKzPoh.RefUcet, SKzPoh.RefRcPr, SKzPoh.STextRcPr, SKzPoh.KcRcPr, SKzPoh.MJRcPr, SKzPoh.MJKoefRcPr, SKzPoh.VCislo , SKzPoh.AUcet, SKz.RelSKzVC AS SKzSKzVC, SKz.RelSkDruh, SKz.Firma As SKzFirma, SKz.Vyrobce, SKzPoh.PolSKzVC, SKzPoh.DatExp, SKzPoh.Oznacil , NULL AS PzdAut  FROM SKz INNER JOIN SKzPoh ON SKz.ID = SKzPoh.RefSKz 
dbo	qCINpol	CREATE VIEW [qCINpol] AS SELECT sCIN.ID, qhCINpolG.RefGroup, qhCINpolG.RelCSZAg, qhCINpolG.OrdFldIDR, qhCINpolG.RelTpHO, qhCINpolG.RefAg, qhCINpolG.Datum, qhCINpolG.Cislo, qhCINpolG.Kc FROM sCIN INNER JOIN qhCINpolG ON qhCINpolG.RefGroup = sCIN.ID
dbo	qDPHShCheckNew	CREATE VIEW [qDPHShCheckNew] AS SELECT Max(DPHSHpodkladyTmp.Kod) AS Kod, Count(DPHSHpodkladyTmp.ID) AS Pocet, Max(DPHSHpodkladyTmp.DIC) AS DIC, Sum(DPHSHpodkladyTmp.Kc0) AS Kc0, Sum(DPHSHpodkladyTmp.Kc1) AS Kc1, Sum(DPHSHpodkladyTmp.KcDPH1) AS KcDPH1, Sum(DPHSHpodkladyTmp.Kc2) AS Kc2, Sum(DPHSHpodkladyTmp.KcDPH2) AS KcDPH2, Sum(DPHSHpodkladyTmp.Kc3) AS Kc3, Sum(DPHSHpodkladyTmp.KcDPH3) AS KcDPH3, Sum(DPHSHpodkladyTmp.KcCelkem) AS KcCelkem FROM DPHSHpodkladyTmp GROUP BY DPHSHpodkladyTmp.Kod, DPHSHpodkladyTmp.DIC
dbo	qDPHShCheckOld	CREATE VIEW [qDPHShCheckOld] AS SELECT Max(DPHSHpodklady.Kod) AS Kod, Count(DPHSHpodklady.ID) AS Pocet, Max(DPHSHpodklady.DIC) AS DIC, Sum(DPHSHpodklady.Kc0) AS Kc0, Sum(DPHSHpodklady.Kc1) AS Kc1, Sum(DPHSHpodklady.KcDPH1) AS KcDPH1, Sum(DPHSHpodklady.Kc2) AS Kc2, Sum(DPHSHpodklady.KcDPH2) AS KcDPH2, Sum(DPHSHpodklady.Kc3) AS Kc3, Sum(DPHSHpodklady.KcDPH3) AS KcDPH3, Sum(DPHSHpodklady.KcCelkem) AS KcCelkem FROM DPHSHpodklady WHERE (DPHSHpodklady.RefAg=222) GROUP BY DPHSHpodklady.Kod, DPHSHpodklady.DIC
dbo	qDPHzaok	CREATE VIEW [qDPHzaok] AS SELECT rpDPH1.ID AS ID , Sum(rpDPH1.Kc1) AS Kc1 , Sum(rpDPH1.KcDPH1) AS KcDPH1 , Sum(rpDPH1.Kc2) AS Kc2 , Sum(rpDPH1.KcDPH2) AS KcDPH2 , Sum(rpDPH1.Kc3) AS Kc3 , Sum(rpDPH1.KcDPH3) AS KcDPH3 FROM rpDPH1 GROUP BY rpDPH1.ID HAVING (Sum(rpDPH1.Kc1) <> 0) OR (Sum(rpDPH1.KcDPH1) <> 0) OR (Sum(rpDPH1.Kc2) <> 0) OR (Sum(rpDPH1.KcDPH2) <> 0) OR (Sum(rpDPH1.Kc3) <> 0) OR (Sum(rpDPH1.KcDPH3) <> 0) 
